material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-bfwll,Ag2S,-0.029453977604167004,0.088919888333332,False,0.37009999999999904,0.001245899999999,6,6.45649477801871,127.46356021508139,-16.944717816666667,28.813298246666665,False,P2_1,4,Monoclinic,2,NM,icsd-98453,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-djmyx,Ag2S,-0.223968058819444,0.0035640749999990002,False,0.9741999999999991,0.0,6,6.512238384867619,126.37249472142531,-3.49115535,,False,Cmcm,63,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cboy,Ag2S,-0.10611317427083301,0.012260691666668001,False,1.0895,0.0,6,6.675568024896398,123.28056696405524,-17.021377013333332,,False,Cmcm,63,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bwnf,Ag2S,-0.024350414270832003,0.094023451666668,False,0.0,3.299999999999999e-06,6,6.996038716042829,117.6333986015792,-16.939614253333332,,False,Cmce,64,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cezf,Ag2S,-0.08414585760416701,0.034228008333332005,False,0.12020000000000002,0.0,6,6.7653013691568145,121.64540291852752,-16.999409696666667,26.491387309999997,False,Pc,7,Monoclinic,m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-dbhsi,Ag2S,-0.10626627927083301,0.012107586666665001,False,1.2299,5.6e-06,6,6.374803924267926,129.09696057998443,-17.021530118333335,,False,Cm,8,Monoclinic,m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpiju,Ag3S,0.061218283880212006,0.14999868333333302,False,0.0,0.000290699999999,8,8.177007044993303,144.45463049065503,-17.964198881666665,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bqvz,Ag8S,0.229205100798607,0.268663056111108,False,0.0,0.00039969999999900005,9,7.81870529998439,190.08262996228714,-19.646467608888894,,False,F-43m,216,Cubic,-43m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cgdcx,CdS,-0.524289781406249,0.252318607499999,False,1.5192,7.5999999999999975e-06,2,2.5826913192676173,92.89071457991083,-14.59380224,5.598404799853072,False,P3m1,156,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-zw,CdS,-0.7766083889062491,0.0,True,1.125,0.0,4,4.702284793707707,102.03892478274858,-14.8461208475,9.982347543312724,False,P6_3mc,186,Hexagonal,6mm,NM,"icsd-43599,icsd-246892,icsd-31074,icsd-67776,icsd-154188,icsd-620303,icsd-620319,icsd-41490,icsd-620327,icsd-154186,icsd-620325,icsd-60629,icsd-600365,icsd-659045,icsd-620306,icsd-154187,icsd-192568,icsd-602958,icsd-604522,icsd-620313,icsd-620308,icsd-620310,icsd-620323","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': True, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-gbryv,CdS,-0.524941121406248,0.2516672675,False,1.4908000000000001,0.0,2,2.62854959802318,91.27012188262536,-14.59445358,,False,P-6m2,187,Hexagonal,-6m2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-ckimi,CdS2,-0.46697219187499905,0.050766734062502004,False,1.1625,0.0,12,4.572204074019703,256.4655668126394,-12.524659573333333,15.137999039999995,False,Pa-3,205,Cubic,m-3,NM,icsd-620305,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-dqz,CdS,-0.7738951664062481,0.0027132225,False,1.0492,0.0,2,4.70613765491418,50.977693339587724,-14.843407625,10.49114786661848,False,F-43m,216,Cubic,-43m,NM,"icsd-186009,icsd-169188,icsd-159379,icsd-192569,icsd-31075,icsd-168373,icsd-81925,icsd-620311,icsd-290009,icsd-181739,icsd-252373,icsd-29278,icsd-67789,icsd-183509","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': True, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-og,CdS,-0.643201676406249,0.133406712499999,False,0.27930000000000005,0.0007917,2,5.74752285033426,41.7411202066207,-14.712714135,,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-620320,icsd-620315,icsd-620322,icsd-620316,icsd-52825,icsd-600773,icsd-108230","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': True, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpgig,CdS,-0.642430023906248,0.13417836500000002,False,0.2766,3.2e-06,4,5.728775327025155,83.75543759042172,-14.7119424825,,False,Pmmn,59,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cltyg,Cd2S,-0.295316800937503,0.22242212499999703,False,0.623899999999999,0.000117,3,5.399692565812861,78.99910856081468,-16.37665433666667,,False,P3m1,156,Trigonal,3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cfzat,LaS2,-2.045570708124993,0.096574056666668,False,0.0,0.002526199999999,6,4.951348739781563,136.18444087029349,-17.316522261249997,,False,P4/nmm,129,Tetragonal,4/mmm,NM,"icsd-641808,icsd-641839","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bdxn,LaS,-2.148466323906248,0.28194570500000105,False,0.0,0.004351199999999,4,3.224935504641908,176.0674867831116,-21.03787504,,False,P4/nmm,129,Tetragonal,4/mmm,NM,icsd-69581,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ckuqk,LaS2,-2.139869563541666,0.0022752012499970002,False,0.6101999999999991,0.0,12,4.822858129864816,279.62533482189946,-17.410821116666668,,False,P2_1/c,14,Monoclinic,2/m,NM,icsd-641821,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cfkpq,LaS,-2.110797378906248,0.319614650000001,False,0.0,0.2856756,2,6.211226217193649,45.70806709375274,-21.000206095,,False,Pm-3m,221,Cubic,m-3m,NM,icsd-183951,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-dmk,LaS,-2.43041202890625,0.0,True,0.0,3.5e-06,2,5.576868526033274,50.90726871983451,-21.319820745,,False,Fm-3m,225,Cubic,m-3m,NM,"icsd-44710,icsd-641810,icsd-641804,icsd-183942,icsd-641824,icsd-641813,icsd-641817,icsd-641832,icsd-641811,icsd-641816,icsd-641799,icsd-29394","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ciuos,LaS,0.23846576609374903,2.668877795,False,0.6296,1.994179599999999,4,0.038020643065916,14934.15796138748,-18.65094295,,False,Pmm2,25,Orthorhombic,mm2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': False, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cptjv,LaS2,-2.141208115624996,0.000936649166668,False,0.6423000000000001,0.0010283,24,4.834352321265449,557.9209911655586,-17.412159668749997,,False,Pna2_1,33,Orthorhombic,mm2,NM,icsd-656243,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cga,LaS2,-2.142144764791664,0.0,True,0.6312999999999991,0.0,24,4.8339659637129095,557.9655833265863,-17.413096317916665,,False,Pnma,62,Orthorhombic,mmm,NM,"icsd-659874,icsd-418405,icsd-1435","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfsvj,LaS,-2.150644493906249,0.279767535000001,False,0.0,0.0002082,8,3.787457282837715,299.8350856195021,-21.04005321,,False,Cmce,64,Orthorhombic,mmm,NM,"icsd-77831,icsd-50316","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bwrq,La2S3,-2.488600482937499,0.019705075249998,False,1.9531,0.0,40,4.924719118536538,1008.8721156466869,-19.20693490125,,False,I-42d,122,Tetragonal,-42m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-lbn,La2S3,-2.508305558187499,0.0,True,1.0358,2.4200000000000002e-05,20,4.927142517339004,504.1879526114183,-19.2266399765,,False,Pnma,62,Orthorhombic,mmm,NM,"icsd-641807,icsd-166513,icsd-15151","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-vv,La3S4,-2.459690917321428,0.026359346785710003,False,0.0,0.0005463,14,5.405392261661686,334.83402327668415,-19.798332277857146,,False,I-43d,220,Cubic,-43m,NM,"icsd-641800,icsd-641812,icsd-641815,icsd-641829,icsd-641834,icsd-641843,icsd-56782","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-crpkk,La4S7,-2.2285731159375,0.08027549068181701,False,0.0,0.2050775,11,4.833393404253677,267.9997314208804,-18.157425971420455,,False,I-42m,121,Tetragonal,-42m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crpil,La5S8,-2.180533982620191,0.24338594221153803,False,0.0,0.9985543,13,3.538199582879737,446.34318722519674,-18.564856970504806,,False,F-43m,216,Cubic,-43m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crptv,La5S7,-2.244597854973953,0.25072544833333704,False,0.0,1.981946,24,4.656316417067512,655.4563551984438,-19.32477798958333,,False,Cm,8,Monoclinic,m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-bwhk,La5S8,-2.328549440312499,0.09537048451922901,False,0.0,1.0004511,13,4.718586546061328,334.687361023319,-18.712872428197116,,False,I-4,82,Tetragonal,-4,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bftuj,La10S19,-2.205681217877154,0.0,True,0.44219999999999904,0.0,58,4.83257928697075,1373.2782914419165,-17.72618154086207,,False,P4_2/n,86,Tetragonal,4/m,NM,icsd-416288,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': False, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-orq,HfS3,-1.373804485859373,0.0,True,1.1326,0.0,8,5.431896671846112,167.9432437929641,-18.68718625375,9.60193014,False,P2_1/m,11,Monoclinic,2/m,NM,"icsd-42074,icsd-638846","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cecin,HfS2,-1.806995168541668,0.0,True,1.2237,0.0,3,5.79919885634548,69.47166295179909,-22.213491783333335,26.671062876666657,False,P-3m1,164,Trigonal,-3m,NM,"icsd-638847,icsd-601164,icsd-603757,icsd-638851,icsd-182677","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': True, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': True, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cqrdf,HfS,-1.691345381406254,0.0,True,0.0,1e-07,2,10.273513819839645,34.03264056478587,-28.28407169,,False,P-6m2,187,Hexagonal,-6m2,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-ouq,Hf2S,-1.171399257604169,0.0,True,0.0,1.2e-06,6,11.182943515494184,115.53745581748092,-33.95035526,,False,P6_3/mmc,194,Hexagonal,6/mmm,NM,icsd-43203,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bted,TaS3,-1.173654325375001,0.0,True,0.0,2e-07,24,5.881606865285172,469.47025513007236,-7.243434495416669,,False,P2_1/m,11,Monoclinic,2/m,NM,"icsd-651099,icsd-166509,icsd-15251","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ove,TaS2,-1.381073649111107,0.0,True,0.0,3.77e-05,3,6.665802005732892,61.05212752336501,-8.094981304999997,,False,R3m,160,Trigonal,3m,NM,"icsd-43410,icsd-651083","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-yac,TaS2,-1.378637210777774,0.002436438333333,False,0.0,0.4219216,6,6.678114917636149,121.87912281196824,-8.092544866666664,,True,R3m,160,Trigonal,3m,FM,icsd-52117,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cna,TaS2,-1.364977215777776,0.016096433333331002,False,0.0,1.5e-06,3,6.657518410741036,61.12809142862117,-8.078884871666666,,False,P-3m1,164,Trigonal,-3m,NM,"icsd-85323,icsd-651098,icsd-24756,icsd-52115,icsd-651089","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bfpbp,TaS2,-1.36330538911111,0.017768259999996,False,0.0,0.0,3,6.46302035328481,62.967679483272846,-8.077213045,,False,R-3m,166,Trigonal,-3m,NM,icsd-651086,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': True, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-bqzqp,TaS2,-1.3643808274444411,0.016692821666666,False,0.0,0.0,6,6.503539204751993,125.15074678173663,-8.078288483333331,,False,R-3m,166,Trigonal,-3m,NM,icsd-24757,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-psu,TaS,-0.9183016974166641,0.2211050075,False,0.0,0.0001694,2,11.385284042141908,31.067842279535547,-8.920464325,,False,P-6m2,187,Hexagonal,-6m2,NM,icsd-52114,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
