material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,total_magnetization,nsites,density,volume,energy_per_atom,e_total,is_magnetic,space_group_symbol,space_group_number,crystal_system,point_group,ordering,icsd_ids,has_props,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-dbtno,Zn(CoS2)4,-0.40837801524725503,0.14001883890108602,False,0.0,0.052218999999999,13,4.292791011633139,215.71494375809408,-10.10990301082418,,False,R-3m,166,Trigonal,-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-dbxwy,Zn(CoS2)4,-0.41514415986263903,0.13325269428570302,False,0.0,1.0597754,13,4.139249713925323,223.71667225689896,-10.116669155439563,,True,R-3m,166,Trigonal,-3m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-dbrpu,Zn(CoS2)2,-0.6098689538520431,0.018742265102041,False,0.7452000000000001,0.0001615,14,4.641954108247418,222.88746233158312,-10.254899492959185,,False,Fd-3m,227,Cubic,m-3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-cxibj,ZnCo2S5,-0.35421415809709805,0.22757050071428603,False,0.0,0.00044449999999900006,16,3.892555934302829,293.15538711516837,-9.797870533214285,,False,Pmmn,59,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-chmmx,Zn(CoS2)2,-0.44039669385204305,0.18821452510204,False,0.0,1.45e-05,14,4.566734705914154,226.55867662008723,-10.085427232959185,,False,Imma,74,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-creau,Zn2CoS3,-0.664724843380452,0.130550561974205,False,0.0,2.287192,6,4.151264279311818,114.38077554094828,-9.85764951364087,,True,P3m1,156,Trigonal,3m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-creca,Zn3CoS4,-0.7338039442261921,0.103327197194939,False,0.0,2.9953734,8,4.037213153500407,157.70388842829914,-9.746577425944942,,True,P-4m2,115,Tetragonal,-42m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-creev,Zr2CoS4,-1.5726560642857121,0.011608522857141,False,0.0,0.9960494,7,4.536701953350222,135.29732639124165,-7.398143039999999,,True,Cm,8,Monoclinic,m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cgiuo,Nb2CoS4,-0.8174152228571431,0.410950490952377,False,0.0,0.009947,7,4.945829354703499,125.23500426938482,-7.086789172857143,,False,P-3m1,164,Trigonal,-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpwvm,Nb2CoS4,-0.9565583835714281,0.271807330238091,False,0.0,8.0046556,28,4.853266150841991,510.4941217736297,-7.225932333571428,,True,Pnma,62,Orthorhombic,mmm,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqwnh,Nb2CoS4,-0.899807083214285,0.32855863059523405,False,0.0,4.4290031,28,5.580483978176862,443.96934945007825,-7.1691810332142865,,True,Pnma,62,Orthorhombic,mmm,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-kns,Nb3CoS6,-1.2897839994999991,0.0,True,0.0,4.6784806,20,4.992891245105044,352.56365941568475,-7.515955810999999,,True,P6_322,182,Hexagonal,622,FM,icsd-53016,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ckgmu,Nb4CoS8,-1.313454820384617,0.0,True,0.0,4.3447775,26,4.866505272959327,468.88721334643986,-7.51636394192308,,True,P6_3/mmc,194,Hexagonal,6/mmm,FM,icsd-624300,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cgfmy,Co2MoS4,-0.332321478869047,0.344842192976187,False,0.0,0.0003943,7,4.326122539913492,131.29877823044507,-12.428977280119048,,False,I-4,82,Tetragonal,-4,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-lst,Co(MoS2)2,-0.6924832823214291,0.13563889928571202,False,0.0,0.005266499999999,7,5.875659806679103,107.13109167464734,-14.623103127857144,,False,C2/m,12,Monoclinic,2/m,NM,icsd-26173,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpwlx,Co(MoS2)2,-0.690308627678571,0.13781355392857,False,0.0,0.4648983,28,5.870266065779852,428.91810513856603,-14.620928473214287,,True,C2/c,15,Monoclinic,2/m,FM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpxrp,Co(MoS2)2,-0.683592044464286,0.144530137142854,False,0.0,4.4984555,28,5.703162828353699,441.4854482280907,-14.614211890000002,,True,Cc,9,Monoclinic,m,FM,"icsd-2018,icsd-94750,icsd-624227,icsd-94752","{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crtrk,CoRuS4,-0.7666177608333331,0.017415504583333002,False,0.0,2.0011253,12,5.466462434465299,175.13055380842655,-6.259519445833334,,True,P2_1/c,14,Monoclinic,2/m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpgfs,Co8RuS8,-0.7176172417647051,0.0,True,0.0,0.1129917,17,5.744073135891889,239.66950162242,-6.567083006470589,,False,Fm-3m,225,Cubic,m-3m,NM,icsd-624822,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crtty,CoRhS4,-0.701416429166665,0.0,True,0.0,4.0023412,12,5.341730543797524,180.36110667413607,-5.8759690025,,True,P2_1/c,14,Monoclinic,2/m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cpqsc,Co8RhS8,-0.732440719411764,0.0,True,0.0,0.007696199999999,17,5.684765663163438,242.70605808065952,-6.469547974117647,,False,Fm-3m,225,Cubic,m-3m,NM,icsd-624810,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cavd,Co2RhS4,-0.701781113571428,0.030988068542842,False,0.0,5.08e-05,14,5.361986856710422,216.18146568520558,-6.156171422142857,,False,Imma,74,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-ckuxw,Co(RhS2)2,-0.7109633399999981,0.040132357799990005,False,0.038199999999999006,0.0003647,14,5.7474018768076185,227.09350524751153,-6.198338098571428,,False,Fd-3m,227,Cubic,m-3m,NM,"icsd-624812,icsd-174043","{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cruzp,Cd4CoS5,-0.6063728729479201,0.10699974154166701,False,0.2391,5.9960814,20,4.541503090430362,489.1500476450122,-13.98880967554167,,True,Cm,8,Monoclinic,m,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crrik,Hf3CoS6,-1.5491946631875,0.077100988499989,False,0.0,1.5442124,10,6.868419493731265,190.2185559319668,-21.238464729500002,,True,R-3,148,Trigonal,-3,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cqtph,Ta3CoS6,-1.267153491699996,0.0,True,0.0,4.7632829,20,7.571772696599295,348.3319184972003,-8.023012053999997,,True,P6_322,182,Hexagonal,622,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': False, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-cprxx,Ta9(CoS3)2,-0.917589496529411,0.005008001176468001,False,0.0,5e-07,17,10.809770938268388,297.8261138435412,-9.499564061176471,,False,P-62m,189,Hexagonal,-6m2,NM,icsd-624869,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-brts,Ta9(CoS3)2,-0.9225974977058791,0.0,True,0.0,3.6800000000000014e-05,34,10.61326905174877,606.6805721000452,-9.50457206235294,,False,P-62m,189,Hexagonal,-6m2,NM,icsd-202084,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-cpgdr,CoHgS4,-0.08482791375000001,0.391976930138891,False,0.0,0.6448577,6,4.882246934775927,131.89196557875846,-4.083607848333333,,True,I-4,82,Tetragonal,-4,FM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-crtek,CuNi3S8,-0.5426060166666651,0.0090494725,False,0.0,0.1763892,12,4.505492336872916,182.85907204914977,-5.087505884166666,,False,R-3,148,Trigonal,-3,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': False}",,,,,,
mp-dbdcy,Zn(NiS2)4,-0.5708312684615371,0.111363829230764,False,0.0,0.0008434,13,4.079104076288741,226.62486626692214,-4.992329116923077,,False,R-3m,166,Trigonal,-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': False, 'substrates': True}",,,,,,
mp-dedda,Zn(NiS2)4,-0.562664619230767,0.11953047846153501,False,0.0,0.0042193,13,4.147289153261076,222.89895438105697,-4.9841624676923075,,False,R-3m,166,Trigonal,-3m,NM,,"{'materials': True, 'thermo': True, 'xas': False, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-chmnu,Zn(NiS2)2,-0.56287801642857,0.19703298928571503,False,0.0,0.0040455,14,4.447256757120368,232.28715408235928,-4.758536276428571,,False,P-1,2,Triclinic,-1,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': True, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-dedea,Zn(NiS2)2,-0.6505046642857131,0.10940634142857202,False,0.0,0.1833406,14,4.498490498717814,229.64161330994824,-4.846162924285714,,False,Fd-3m,227,Cubic,m-3m,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
mp-daftm,ZnNi2S5,-0.542884650937499,0.16666805375000002,False,0.0,0.0013696,16,3.742040232147504,304.52130795828714,-4.7312603425,,False,Pmmn,59,Orthorhombic,mmm,NM,,"{'materials': True, 'thermo': True, 'xas': True, 'grain_boundaries': False, 'chemenv': True, 'electronic_structure': True, 'absorption': False, 'bandstructure': False, 'dos': True, 'magnetism': True, 'elasticity': False, 'dielectric': False, 'piezoelectric': False, 'surface_properties': False, 'oxi_states': True, 'provenance': True, 'charge_density': True, 'eos': False, 'phonon': False, 'insertion_electrodes': True, 'substrates': True}",,,,,,
